deal,description,episode,category,count_entrepreneurs,entrepreneurs1,entrepreneurs2,entrepreneurs3,location,state,website,has_website,askedFor,exchangeForStake,valuation,season,shark1,shark2,shark3,shark4,shark5,title,len_title,episode-season,Multiple Entreprenuers,Back_Sharks,Deal_Shark1,Deal_Shark2,Deal_Shark3,Deal_Shark4,Deal_Shark5
FALSE,"Traditional Fisheries is the only commercial supplier of lionfish. The company's system of harvesting lionfish yields ample supply and reduces the lionfish population, which is an added benefit because this invasive species is crowing out other varieties of fish in many areas. Lionfish are currently at no risk of over-fishing; completely the contrary, actually. For this reason, it's a fantastic choice of seafood for those seeking to consume fish sustainable. Every lionfish you eat saves a number of more endangered fish from being harvested and/or crowded out of their natural habitat.",20,Specialty Food,2,Gary,Dave,,"Minneapolis, MN",MN,http://www.traditionalfisheries.com,1,225000,25,900000,4,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Traditional Fisheries,21,20-Apr,TRUE,0,,,,,
TRUE,"A cooler with a built-in LED light that turns on when the lid is opened, illuminating the contents inside.",21,Novelties,2,Taylor,Jayson,,"Las Vegas, NV",NV,http://www.liddup.com,1,100000,10,1000000,4,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Liddup,6,21-Apr,TRUE,1,KOL,,,,
FALSE,"A full-body costume that covers the wearer completely, including their head.",21,Costumes,1,Colin,,,"New Orleans, LA",LA,http://www.rootsuit.com,1,100000,15,666667,4,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,RootSuit,8,21-Apr,FALSE,0,,,,,
TRUE,A water bottle with a built-in filter.,21,Water Bottles,1,Rusty,,,"San Diego, CA",CA,http://www.gobieh2o.com,1,300000,10,3000000,4,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Gobie H2O,9,21-Apr,FALSE,1,DJ,,,,
TRUE,"Echo Valley Meats is a retail, online gift catalog and catering company and is quickly becoming a household name. Premium meats, smoked hams, and award winning sausages make personal and corporate gift giving easy and full of flavor.",21,Specialty Food,1,Dave,,,"Bartonville, IL",IL,http://www.echovalleymeats.com,1,150000,20,750000,4,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Echo Valley Meats,17,21-Apr,FALSE,1,MC,,,,
TRUE,"Individually packaged cupcake-in-a-jar, sold in retail and shipping nationwide.",22,Specialty Food,2,Tracey,Danielle,,"Cohasset, MA",MA,https://www.wickedgoodcupcakes.com,1,75000,20,375000,4,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Wicked Good Cupcakes,20,22-Apr,TRUE,1,KOL,,,,
FALSE,A squirrel-proof birdfeeder featuring a remote control that allows the user to administer a static shock to any squirrel that happens to be on the feeder.,23,Pest Control,1,Michael,,,"Hawley, PA",PA,http://www.squirrelboss.com,1,130000,40,325000,4,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Squirrel Boss,13,23-Apr,FALSE,0,,,,,
TRUE,A subscription service that delivering an assortment of coffees for at-home brewing.,23,Specialty Food,2,Samantha,Conor,,"Phoenix, AZ",AZ,http://www.mistobox.com,1,75000,15,500000,4,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,MistoBox,8,23-Apr,TRUE,1,MC,,,,
TRUE,A fully-seasoned gumbo base in the form of a brick.,23,Specialty Food,1,Carol,,,"Inglewood, CA",CA,http://www.gumbobrick.com,1,200000,20,1000000,4,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Mee-Ma's Louisiana Gumbo Brick,30,23-Apr,FALSE,2,KOL,LG,,,
FALSE,Baby's Badass Burgers serves gourmet burgers from its bright pink mobile food truck.,24,Specialty Food,2,Erica,Lori,,"Jacksonville, FL",FL,http://www.babysbadassburgers.com,1,250000,30,833333,4,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Baby's Badass Burgers,21,24-Apr,TRUE,0,,,,,
FALSE,A motorcycle-themed full-length action film.,24,Entertainment,2,James,Brian,,"Los Angeles, CA",CA,,0,5000000,34,14705882,4,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Track Days,10,24-Apr,TRUE,0,,,,,
FALSE,A door-to-door luggage shipping service for travelers to avoid the hassle of taking luggage through the airport.,25,Consumer Services,1,Brian,,,"New York, NY",NY,https://www.lugless.com,1,100000,10,1000000,4,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,LugLess,7,25-Apr,FALSE,0,,,,,
TRUE,Custom-built heirloom gaming furniture.,25,Furniture,1,Robert,,,"Everett, WA",WA,http://geekchichq.com,1,100000,5,2000000,4,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Geek Chic,9,25-Apr,FALSE,1,RH,,,,
TRUE,"Stella Valle produces a line of jewelry that embodies inner strength and self-reliance. Founded by two sisters who are veterans of the US military, their designs evoke their military background and unique aesthetic sensibilities. Balancing masculine and feminine design elements and details, this jewelry is designed for brave women who set the bar high and persist through adversity.",25,Women's Accessories,2,Paige,Ashley,,"Hillsborough, NJ",NJ,http://www.stellavalle.com,1,150000,25,600000,4,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Stella Valle,12,25-Apr,TRUE,2,LG,MC,,,
FALSE,"Authentic-tasting, traditional scones made in America.",25,Specialty Food,1,J.,,,"Denver, CO",CO,http://www.jonesscones.com,1,100000,25,400000,4,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Jones Scones,12,25-Apr,FALSE,0,,,,,
FALSE,An invite-only dating site for single professionals.,26,Online Services,1,Val,,,"Los Angeles, CA",CA,https://www.threedayrule.com,1,200000,10,2000000,4,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Three Day Rule,14,26-Apr,FALSE,0,,,,,
TRUE,A mobile app that connects users to professional translators on demand.,26,Online Services,2,Ryan,Kunal,,"New York, NY",NY,http://www.verbalizeit.com,1,250000,15,1666667,4,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,VerbalizeIt,11,26-Apr,TRUE,1,KOL,,,,
TRUE,A chain of grilled cheese and tomato soup shops.,26,Specialty Food,2,Tru,Cory,,"Cincinnati, OH",OH,http://www.tomandchee.com,1,600000,10,6000000,4,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Tom + Chee,10,26-Apr,TRUE,2,BC,MC,,,
TRUE,"Now doing business as Ry's Ruffery, this business started after Ryan's family adopted a rescue beagle. The family was taken aback by the poor quality of some of the dog treats on the market, and decided to make a better dog biscuit. Ryan, then 10 years old, took initiative to talk to veterinarians and test new flavor combinations, experimenting with his mom's help. Once they settled on a recipe, Ryan took to the streets to sell his doggie treats from his bike. Today, Ry's Ruffery offers three different flavors: cheddar, peanut butter, and pumpkin apple. These healthy dog treats are sold online and in pet stores across the country.",26,Pet Products,2,Ryan,Daniella,,"Norwalk, CT",CT,http://www.rysruffery.com,1,25000,25,100000,4,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Ryan's Barkery,14,26-Apr,TRUE,1,BC,,,,
FALSE,A social network for the medical community.,1,Online Services,2,Richard,Albert,,"Tucson, AZ",AZ,http://rolodoc.com,1,50000,20,250000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,RoloDoc,7,1-May,TRUE,0,,,,,
TRUE,Cake balls produced for the mass market and retailing at convenience stores.,1,Specialty Food,1,,,,"Dallas, TX",TX,http://www.sweetballz.com,1,250000,10,2500000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Sweet Ballz,11,1-May,FALSE,2,BC,MC,,,
TRUE,An easy-to-use mobile app that allows you to take a photograph from your phone and instantly send it as a real printed postcard.,1,Online Services,1,,,,"Los Angeles, CA",CA,http://www.postcardontherun.com,1,300000,5,6000000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Postcard on the Run,19,1-May,FALSE,1,RH,,,,
TRUE,"Breathometer makes breathalyzer tests accessible for consumers by leveraging users' smartphones. Easily plugging into any smartphone's audio jack, Breathometer makes it easier than ever to gauge your blood alcohol content. The user simply exhales onto the sensor and the results are displayed onscreen, much like using any other breathalyzer. Breathometer's smartphone app also estimates how long until a user may be able to drive safely again, and can even call you a local cab if needed.",2,Automotive,1,Charles,,,"Burlingame, CA",CA,https://www.breathometer.com,1,250000,10,2500000,5,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Breathometer,12,2-May,FALSE,5,DJ,KOL,LG,MC,RH
TRUE,"Kane & Couture sells trendy yet affordable accessories for stylish pups. For stylish dog lovers, Kane & Couture offers doggie apparel, harnesses, collars, leashes, and carriers in a range of styles, from urban-chic, to sporty, to glam. Even their doggie poopie bag holder is attractively styled in gray denim and decked with shiny studs! The company runs three brands: The Kane & Couture Signature line, Bubba Dog Collection, and Imperial Pup.",2,Pet Products,1,Amber,,,"New York, NY",NY,http://www.kaneandcouture.com,1,150000,33,454545,5,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Kane & Couture,14,2-May,FALSE,2,DJ,LG,,,
FALSE,"There's no better way to say it: spread it, mix it, shake it, stir it! Mango Mango are fruit preserves that are wildly popular among the crowds that attend the parties organized by these three go-getter founders. Finally they decided to make the preserves for retail sale, appropriately described as a party in a jar. There are over 100 ways to use Mango Mango to liven up your menu. Spread it on bread or crackers, mix with cream cheese to make a dip, combine with vinegar and olive oil to make vinaigrettes and marinades, or invent your own!",2,Specialty Food,3,Lakesha,Willis,Nzinga,"Hampton, VA",VA,http://amangoparty.com,1,75000,20,375000,5,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Mango Mango,11,2-May,TRUE,0,,,,,
FALSE,Gag medals for when men complete household chores.,2,Novelties,1,Jim,,,"Waterford, MI",MI,http://www.themanmedals.com,1,10000,10,100000,5,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Man Medals,10,2-May,FALSE,0,,,,,
FALSE,"""Magic"" aromatherapy sprays for kids to help alleviate common fears and anxieties.",3,Baby and Child Care,1,Debbie,,,"Highland Park, IL",IL,http://www.fairytalewishesinc.com,1,35000,33,106061,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Fairytale Wishes,16,3-May,FALSE,0,,,,,
TRUE,"Ramen noodles just got an upgrade. If you love ramen but hate fussing with kettles or pots of boiling water, Rapid Ramen Cooker is for you. This sturdy, microwave-safe plastic tray holds a block of ramen and provides an indicator line showing how much water to be added. From there, you just pop it in the microwave and enjoy your new favorite ramen preparation.",3,Kitchen Tools,1,,,,"Sacramento, CA",CA,http://rapidramen.com,1,300000,10,3000000,5,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Rapid Ramen Cooker,18,3-May,FALSE,1,MC,,,,
TRUE,"Surf-style comes to skateboards with Hamboards. Founded by a family of lifeguards in southern California, Hamboards makes skateboards that are like surfing on land. The company makes several models of longboards and skateboards, with names like Pinger, Pescadito, and the Biscuit.",4,Outdoor Recreation,1,,,,"Huntington Beach, CA",CA,http://hamboards.com,1,100000,15,666667,5,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Hamboards,9,4-May,FALSE,1,RH,,,,
FALSE,"Sunday Night Slow Jams is a radio show mixing slow jams from past and present. Nationally syndicated across 80 cities, Sunday Night Slow Jams has an audience of over 1 million listeners. The show also has a live concert tour every year during February, appropriately so, given it's the month of Valentine's Day.",4,Entertainment,1,,,,"San Diego, CA",CA,http://www.slowjams.com,1,75000,10,750000,5,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Sunday Night Slow Jams,22,4-May,FALSE,0,,,,,
